DEMUC,CHUDECON,MASO,CAUHOI,CAUTRALOI,GIAITHICH
BỆNH LÝ RĂNG MIỆNG,Khô miệng,Q0248,Tại sao cần xem xét thuốc đang dùng ở bệnh nhân khô miệng?,"Vì một số thuốc có tác dụng phụ gây giảm tiết nước bọt, việc điều chỉnh hoặc thay đổi thuốc có thể cải thiện triệu chứng.",
BỆNH LÝ RĂNG MIỆNG,Khô miệng,Q0249,Vì sao cần phối hợp với bác sĩ RHM trong điều trị khô miệng?,"Bác sĩ RHM có thể điều trị các biến chứng răng miệng, hướng dẫn chăm sóc và sử dụng sản phẩm hỗ trợ tiết nước bọt.",
BỆNH LÝ RĂNG MIỆNG,Khô miệng,Q0250,Người bị khô miệng nên làm gì để phòng ngừa biến chứng?,"Nên uống nước thường xuyên, sử dụng sản phẩm kích thích tiết nước bọt, duy trì vệ sinh răng miệng tốt và khám nha định kỳ.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0251,Nhiễm trùng vùng hàm mặt là gì?,"Nhiễm trùng vùng hàm mặt là tình trạng viêm nhiễm xảy ra tại các mô mềm hoặc xương ở khu vực quanh miệng, hàm và mặt, thường khởi phát từ các ổ nhiễm trong khoang miệng như răng sâu, viêm tủy, viêm nha chu hoặc viêm tuyến nước bọt. Bệnh có thể khu trú tại chỗ hoặc lan rộng sang các khoang sâu vùng mặt, gây nguy hiểm đến tính mạng nếu không xử trí kịp thời.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0252,Nguyên nhân thường gặp gây nhiễm trùng vùng hàm mặt là gì?,"Các nguyên nhân thường gặp bao gồm: sâu răng tiến triển dẫn đến viêm tủy và áp xe quanh chóp; viêm nha chu nặng gây tiêu xương và lan viêm ra mô mềm xung quanh; viêm tuyến nước bọt, đặc biệt ở người lớn tuổi hoặc có bệnh nền như ĐTĐ; chấn thương vùng miệng hoặc thủ thuật nha khoa không đảm bảo vô khuẩn.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0253,Sâu răng có thể dẫn đến nhiễm trùng vùng hàm mặt không?,"Có. Sâu răng khi không được điều trị sẽ tiến triển đến viêm tủy, sau đó vi khuẩn lan ra vùng chóp răng gây áp xe quanh chóp. Nếu không xử lý kịp thời, nhiễm trùng có thể lan ra các khoang mặt – cổ, thậm chí gây nhiễm trùng huyết.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0254,Viêm nha chu có thể gây nhiễm trùng vùng hàm mặt như thế nào?,"Viêm nha chu nặng làm mất bám dính, tiêu xương và tạo điều kiện cho vi khuẩn xâm nhập sâu vào mô mềm. Khi ổ viêm lan rộng, nó có thể gây sưng, đau, áp xe và ảnh hưởng tới toàn bộ vùng hàm mặt.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0255,Vì sao viêm tuyến nước bọt dễ gặp ở bệnh nhân ĐTĐ?,"Ở bệnh nhân ĐTĐ, tình trạng khô miệng, rối loạn tuần hoàn nhỏ và suy giảm miễn dịch tại chỗ khiến tuyến nước bọt dễ bị vi khuẩn tấn công. Viêm tuyến nước bọt thường gây đau, sưng, đỏ vùng tuyến và có thể lan ra xung quanh nếu không điều trị sớm.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0256,Các triệu chứng điển hình của nhiễm trùng vùng hàm mặt là gì?,"Người bệnh thường có đau, sưng, đỏ và nóng tại vùng bị viêm; có thể kèm sốt, mệt mỏi, nổi hạch đau vùng góc hàm. Trong trường hợp nhiễm trùng lan rộng, bệnh nhân có thể hạn chế há miệng, khó nhai hoặc đau lan sang các vùng lân cận.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0257,"Khi nào cần dùng X-quang, CT hoặc MRI trong nhiễm trùng vùng hàm mặt?","Khi nghi ngờ nhiễm trùng đã lan rộng, có áp xe sâu hoặc tổn thương xương, bác sĩ sẽ chỉ định X-quang, CT hoặc MRI để xác định vị trí, kích thước và mức độ lan tỏa của ổ nhiễm.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0258,Những yếu tố nào làm tăng nguy cơ nhiễm trùng vùng hàm mặt?,"Bao gồm vệ sinh răng miệng kém, suy giảm miễn dịch (như ĐTĐ, HIV, ung thư, điều trị corticoid), tuổi cao, dinh dưỡng kém và tiền sử thủ thuật nha khoa không đảm bảo vô khuẩn.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0259,Vì sao bệnh nhân ĐTĐ dễ bị nhiễm trùng vùng hàm mặt nặng hơn?,"Đường huyết cao làm giảm chức năng bạch cầu, ức chế khả năng chống nhiễm trùng; rối loạn vi tuần hoàn khiến máu nuôi mô giảm; glucose cao trong môi trường mô và dịch giúp vi khuẩn phát triển nhanh hơn. Kết quả là nhiễm trùng ở bệnh nhân ĐTĐ thường lan nhanh, khó kiểm soát và hồi phục chậm.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0260,Đường huyết cao ảnh hưởng thế nào đến hệ miễn dịch trong nhiễm trùng hàm mặt?,"Đường huyết cao làm giảm khả năng thực bào của bạch cầu, ức chế quá trình diệt khuẩn và làm chậm phản ứng viêm có lợi, khiến vi khuẩn dễ sinh sôi và lan rộng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0261,Nguyên tắc điều trị nhiễm trùng vùng hàm mặt là gì?,"Bao gồm: dùng kháng sinh toàn thân phù hợp; dẫn lưu ổ mủ nếu có áp xe; loại bỏ nguyên nhân (nhổ răng, điều trị tủy, xử lý viêm nha chu); kiểm soát đường huyết chặt chẽ; tăng cường dinh dưỡng và bù nước – điện giải.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0262,Lựa chọn kháng sinh trong nhiễm trùng vùng hàm mặt dựa trên gì?,"Lựa chọn dựa vào mức độ nhiễm trùng, phổ vi khuẩn thường gặp và tình trạng toàn thân của bệnh nhân. Ở bệnh nhân ĐTĐ, cần lưu ý phối hợp kháng sinh phổ rộng và điều chỉnh liều theo chức năng thận.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0263,Khi nào cần dẫn lưu áp xe trong nhiễm trùng vùng hàm mặt?,"Khi có ổ mủ được xác định lâm sàng hoặc qua hình ảnh học, cần dẫn lưu sớm để giảm áp lực, loại bỏ mủ và cải thiện hiệu quả kháng sinh.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0264,Vì sao kiểm soát đường huyết là bắt buộc khi điều trị nhiễm trùng vùng hàm mặt ở bệnh nhân ĐTĐ?,"Đường huyết ổn định giúp tăng khả năng hồi phục mô, cải thiện đáp ứng miễn dịch và giảm nguy cơ nhiễm trùng tái phát hoặc kéo dài.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0265,Cần theo dõi biến chứng gì ở bệnh nhân nhiễm trùng vùng hàm mặt?,"Cần theo dõi dấu hiệu nhiễm trùng lan xuống trung thất, nhiễm trùng huyết, tắc nghẽn đường thở hoặc hoại tử mô mềm. Đây là những biến chứng nguy hiểm có thể đe dọa tính mạng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0266,Khi nào bác sĩ y khoa cần chuyển bệnh nhân nhiễm trùng vùng hàm mặt sang chuyên khoa RHM?,"Khi bệnh nhân có sưng đau dữ dội, sốt cao, dấu hiệu áp xe lan rộng, khó thở hoặc hạn chế há miệng nhiều, cần chuyển ngay để được can thiệp chuyên sâu.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0267,Vai trò của phối hợp liên chuyên khoa trong điều trị nhiễm trùng vùng hàm mặt là gì?,"Giúp xử lý toàn diện cả nguyên nhân tại chỗ và bệnh nền toàn thân, đảm bảo hiệu quả điều trị cao nhất và giảm nguy cơ biến chứng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0268,Làm thế nào để phòng ngừa nhiễm trùng vùng hàm mặt ở bệnh nhân ĐTĐ?,"Cần duy trì vệ sinh răng miệng tốt, khám nha định kỳ, điều trị sớm sâu răng và viêm nha chu, kiểm soát đường huyết, hạn chế thủ thuật nha khoa khi đường huyết chưa ổn định.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0269,Vì sao bác sĩ y khoa cần đặc biệt lưu ý nhiễm trùng vùng hàm mặt ở bệnh nhân ĐTĐ?,"Vì đây là nhóm nguy cơ cao, nhiễm trùng thường tiến triển nhanh, dễ biến chứng nặng và cần phối hợp điều trị giữa y khoa và Răng Hàm Mặt.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0270,Tại sao cần nhận diện sớm nhiễm trùng vùng hàm mặt?,"Nhận diện sớm giúp điều trị kịp thời, ngăn lan rộng, giảm biến chứng và cải thiện tiên lượng cho bệnh nhân, đặc biệt ở người có bệnh nền như ĐTĐ.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0271,Hôi miệng là gì?,"Hôi miệng là tình trạng hơi thở có mùi hôi dai dẳng, xuất phát chủ yếu từ khoang miệng (90%) hoặc ngoài miệng (10%), gây ảnh hưởng đến giao tiếp và chất lượng sống.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0272,Chất gây mùi chính trong hôi miệng là gì?,"Các hợp chất lưu huỳnh bay hơi (VSCs) như hydrogen sulfide, methyl mercaptan và dimethyl sulfide do vi khuẩn kỵ khí phân hủy protein trong mảng bám tạo ra.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0273,Triệu chứng điển hình của hôi miệng là gì?,"Hơi thở mùi khó chịu kéo dài, rõ hơn vào buổi sáng, người bệnh hoặc người xung quanh đều nhận thấy, thường kèm viêm nha chu, sâu răng lớn, khô miệng.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0274,Hôi miệng ảnh hưởng thế nào đến tâm lý người bệnh?,"Hôi miệng gây e ngại, mất tự tin, hạn chế giao tiếp và làm giảm chất lượng cuộc sống.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0275,Nguyên nhân tại khoang miệng gây hôi miệng gồm những gì?,"Vi khuẩn kỵ khí trong túi nha chu, mặt lưỡi, phục hình cũ; viêm nha chu hoại tử, viêm lợi trùm, sâu răng lớn, nấm miệng, khô miệng kéo dài, vệ sinh răng miệng kém.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0276,Halitophobia là gì?,"Là tình trạng bệnh nhân lo sợ mình bị hôi miệng dù thực tế không có mùi, thường liên quan yếu tố tâm lý.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0277,Vì sao bệnh nhân ĐTĐ dễ bị hôi miệng?,"Do khô miệng, viêm nha chu mạn, nhiễm nấm Candida, rối loạn thần kinh – vi tuần hoàn và tăng glucose trong nước bọt, tạo môi trường thuận lợi cho vi khuẩn sinh mùi.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0278,Khô miệng ảnh hưởng thế nào đến hôi miệng ở bệnh nhân ĐTĐ?,"Khô miệng làm giảm khả năng tự làm sạch của nước bọt, tăng sự tích tụ mảng bám và vi khuẩn kỵ khí sinh mùi.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0279,Viêm nha chu mạn tính liên quan thế nào đến hôi miệng?,"Viêm nha chu mạn tính làm tăng sản xuất VSCs như methyl mercaptan, gây mùi hôi đặc trưng và kéo dài.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0280,Nhiễm nấm Candida có thể gây hôi miệng không?,"Có, nấm Candida có thể góp phần gây mùi khó chịu và thường gặp ở bệnh nhân ĐTĐ do suy giảm miễn dịch tại chỗ.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0281,Hơi thở mùi acetone ở bệnh nhân ĐTĐ cảnh báo điều gì?,Đây có thể là dấu hiệu nhiễm toan ceton – một tình trạng cấp cứu nội khoa cần xử trí khẩn cấp.,
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0282,Vì sao kiểm soát đường huyết tốt giúp giảm hôi miệng ở bệnh nhân ĐTĐ?,"Giúp giảm khô miệng, giảm viêm nha chu và hạn chế tăng glucose trong nước bọt – các yếu tố gây mùi.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0283,Bác sĩ cần làm gì để xác định nguyên nhân hôi miệng?,"Kiểm tra răng sâu, tình trạng viêm nha chu, bề mặt lưỡi, niêm mạc miệng và các phục hình nha khoa.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0284,Biện pháp vệ sinh răng miệng nào giúp giảm hôi miệng?,"Chải răng đúng cách, vệ sinh lưỡi, dùng chỉ nha khoa và súc miệng phù hợp.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0285,Bệnh nhân hôi miệng do khô miệng nên làm gì?,"Uống đủ nước, dùng viên ngậm không đường hoặc các sản phẩm thay thế nước bọt để giữ ẩm khoang miệng.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0286,Khi nào cần chuyển bệnh nhân hôi miệng sang chuyên khoa RHM?,"Khi hôi miệng kéo dài dù đã vệ sinh tốt, hoặc kèm viêm nha chu, nấm miệng, phục hình không phù hợp.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0287,Khi nào cần tư vấn tâm lý cho bệnh nhân hôi miệng?,Khi nghi ngờ halitophobia hoặc bệnh nhân bị ảnh hưởng tâm lý nặng nề bởi hơi thở.,
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0288,Bệnh nhân ĐTĐ nên làm gì để phòng ngừa hôi miệng?,"Kiểm soát đường huyết, vệ sinh răng miệng tốt, giữ ẩm miệng, khám nha định kỳ và điều trị sớm bệnh lý răng miệng.",
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0289,Vì sao hôi miệng cần được coi là dấu hiệu cảnh báo sức khỏe?,Vì có thể liên quan đến bệnh răng miệng mạn tính hoặc biến chứng toàn thân ở bệnh nhân ĐTĐ.,
BỆNH LÝ RĂNG MIỆNG,Hôi miệng,Q0290,Bác sĩ y khoa có vai trò gì trong xử trí hôi miệng ở bệnh nhân ĐTĐ?,"Phát hiện sớm, xác định nguyên nhân, tư vấn kiểm soát đường huyết, hướng dẫn vệ sinh và phối hợp chuyên khoa RHM khi cần.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0291,Viêm nha chu có liên quan đến mức HbA1C không?,"Có. Theo Graziani và cộng sự (2017), những người mắc viêm nha chu có mức HbA1C cao hơn trung bình 0,29% so với người có sức khỏe nha chu tốt, chứng tỏ mối liên hệ giữa viêm nha chu và tình trạng đường huyết.","Có — nhiều nghiên cứu cho thấy viêm nha chu nặng liên quan tới HbA1c cao hơn. Cơ chế chính là viêm toàn thân tăng cytokine (TNF-α, IL-6) gây kháng insulin, dẫn đến tăng glucose và HbA1c. Vì vậy, bệnh nhân viêm nha chu thường có giá trị HbA1c cao hơn so với người không có nha chu bệnh lý, và điều trị nha chu có thể làm giảm HbA1c một cách có ý nghĩa lâm sàng (Mealey & Oates, 2006; Preshaw, 2012)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0292,"Ở người không mắc đái tháo đường, viêm nha chu có thể ảnh hưởng đến HbA1C không?","Có. Graziani và cs (2017) chỉ ra rằng ngay cả ở người không mắc ĐTĐ rõ ràng, viêm nha chu vẫn liên quan đến mức HbA1C cao hơn và dung nạp glucose kém hơn.","Ở người không ĐTĐ, viêm nha chu có thể khiến HbA1c hơi tăng do viêm hệ thống làm thay đổi chuyển hóa glucose; tuy nhiên mức tăng thường nhỏ và không đủ để chẩn đoán ĐTĐ. Một số nghiên cứu lớn chỉ ra mối liên quan giữa viêm nha chu nặng và rối loạn dung nạp glucose hoặc tiền ĐTĐ, gợi ý rằng nha chu bệnh lý có thể góp phần làm thay đổi HbA1c ở người khỏe mạnh (Engebretson, 2013; Preshaw, 2012)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0293,Viêm nha chu ảnh hưởng thế nào đến dung nạp glucose?,"Theo Graziani và cs (2017), viêm nha chu có thể làm giảm dung nạp glucose, khiến cơ thể khó xử lý đường huyết sau ăn, làm tăng nguy cơ tiền ĐTĐ hoặc ĐTĐ type 2.","Viêm nha chu gây tăng cytokine viêm hệ thống (TNF-α, IL-6) làm suy giảm tín hiệu insulin tại mô ngoại vi, dẫn tới giảm dung nạp glucose và tăng đề kháng insulin. Kết quả lâm sàng có thể là tăng glucose sau ăn và HbA1c cao hơn. Nhiều thử nghiệm ngắn hạn cho thấy cải thiện nha chu liên quan với tăng độ nhạy insulin và giảm glucose máu (Mealey & Oates, 2006; Engebretson, 2013)."
